timestamp_utc,latency_ms,success
2026-08-04T03:40:47.000Z,43.941,true
2026-08-04T03:40:47.000Z,45.163,true
2026-08-04T03:40:47.000Z,44.737,true
2026-08-04T03:40:47.000Z,45.300,true
2026-08-04T03:40:47.000Z,44.664,true
2026-08-04T03:40:47.000Z,44.788,true
2026-08-04T03:40:47.000Z,44.610,true
2026-08-04T03:40:47.000Z,44.513,true
2026-08-04T03:40:47.000Z,44.349,true
2026-08-04T03:40:47.000Z,44.119,true
2026-08-04T03:40:47.000Z,43.744,true
2026-08-04T03:40:47.000Z,45.114,true
2026-08-04T03:40:47.000Z,43.783,true
2026-08-04T03:40:47.000Z,44.482,true
2026-08-04T03:40:47.000Z,43.946,true
2026-08-04T03:40:47.000Z,43.973,true
2026-08-04T03:40:47.000Z,43.705,true
2026-08-04T03:40:47.000Z,43.809,true
2026-08-04T03:40:47.000Z,44.791,true
2026-08-04T03:40:47.000Z,44.101,true
2026-08-04T03:40:47.000Z,43.596,true
2026-08-04T03:40:47.000Z,45.181,true
2026-08-04T03:40:47.000Z,46.678,true
2026-08-04T03:40:47.000Z,44.298,true
2026-08-04T03:40:47.000Z,44.705,true
2026-08-04T03:40:47.000Z,45.162,true
2026-08-04T03:40:47.000Z,44.132,true
2026-08-04T03:40:47.000Z,44.026,true
2026-08-04T03:40:47.000Z,44.421,true
2026-08-04T03:40:47.000Z,44.288,true
2026-08-04T03:40:47.000Z,44.441,true
2026-08-04T03:40:47.000Z,44.256,true
2026-08-04T03:40:47.000Z,43.609,true
2026-08-04T03:40:47.000Z,43.842,true
2026-08-04T03:40:47.000Z,43.547,true
2026-08-04T03:40:47.000Z,47.011,true
2026-08-04T03:40:47.000Z,50.375,true
2026-08-04T03:40:47.000Z,47.347,true
2026-08-04T03:40:47.000Z,43.922,true
2026-08-04T03:40:47.000Z,49.650,true
2026-08-04T03:40:47.000Z,43.772,true
2026-08-04T03:40:47.000Z,44.124,true
2026-08-04T03:40:47.000Z,43.899,true
2026-08-04T03:40:47.000Z,46.950,true
2026-08-04T03:40:47.000Z,44.847,true
2026-08-04T03:40:47.000Z,44.304,true
2026-08-04T03:40:47.000Z,52.936,true
2026-08-04T03:40:47.000Z,44.461,true
2026-08-04T03:40:47.000Z,43.836,true
2026-08-04T03:40:47.000Z,43.765,true
2026-08-04T03:40:47.000Z,43.973,true
2026-08-04T03:40:47.000Z,44.508,true
2026-08-04T03:40:47.000Z,43.931,true
2026-08-04T03:40:47.000Z,44.384,true
2026-08-04T03:40:47.000Z,43.599,true
2026-08-04T03:40:47.000Z,43.835,true
2026-08-04T03:40:47.000Z,43.332,true
2026-08-04T03:40:47.000Z,49.190,true
2026-08-04T03:40:47.000Z,44.108,true
2026-08-04T03:40:47.000Z,43.557,true
2026-08-04T03:40:47.000Z,43.653,true
2026-08-04T03:40:47.000Z,43.964,true
2026-08-04T03:40:47.000Z,43.954,true
2026-08-04T03:40:47.000Z,43.786,true
2026-08-04T03:40:47.000Z,43.746,true
2026-08-04T03:40:47.000Z,45.199,true
2026-08-04T03:40:47.000Z,43.623,true
2026-08-04T03:40:47.000Z,43.544,true
2026-08-04T03:40:47.000Z,44.511,true
2026-08-04T03:40:47.000Z,44.503,true
2026-08-04T03:40:47.000Z,44.464,true
2026-08-04T03:40:47.000Z,44.686,true
2026-08-04T03:40:47.000Z,44.193,true
2026-08-04T03:40:47.000Z,44.626,true
2026-08-04T03:40:47.000Z,45.014,true
2026-08-04T03:40:47.000Z,44.558,true
2026-08-04T03:40:47.000Z,44.406,true
2026-08-04T03:40:47.000Z,43.699,true
2026-08-04T03:40:47.000Z,43.619,true
2026-08-04T03:40:47.000Z,43.757,true
2026-08-04T03:40:47.000Z,44.085,true
2026-08-04T03:40:47.000Z,43.903,true
2026-08-04T03:40:47.000Z,43.955,true
2026-08-04T03:40:47.000Z,43.557,true
2026-08-04T03:40:47.000Z,43.931,true
2026-08-04T03:40:47.000Z,43.728,true
2026-08-04T03:40:47.000Z,43.434,true
2026-08-04T03:40:47.000Z,42.609,true
2026-08-04T03:40:47.000Z,42.972,true
2026-08-04T03:40:47.000Z,43.000,true
2026-08-04T03:40:47.000Z,42.784,true
2026-08-04T03:40:47.000Z,44.124,true
2026-08-04T03:40:47.000Z,43.562,true
2026-08-04T03:40:47.000Z,43.441,true
2026-08-04T03:40:47.000Z,42.832,true
2026-08-04T03:40:47.000Z,42.996,true
2026-08-04T03:40:47.000Z,43.217,true
2026-08-04T03:40:47.000Z,43.313,true
2026-08-04T03:40:47.000Z,43.717,true
2026-08-04T03:40:47.000Z,43.426,true
2026-08-04T03:40:47.000Z,43.255,true
2026-08-04T03:40:47.000Z,43.351,true
2026-08-04T03:40:47.000Z,43.392,true
2026-08-04T03:40:47.000Z,43.491,true
2026-08-04T03:40:47.000Z,43.833,true
2026-08-04T03:40:47.000Z,43.501,true
2026-08-04T03:40:47.000Z,43.249,true
2026-08-04T03:40:47.000Z,43.370,true
2026-08-04T03:40:47.000Z,45.779,true
2026-08-04T03:40:47.000Z,43.829,true
2026-08-04T03:40:47.000Z,43.506,true
2026-08-04T03:40:47.000Z,43.625,true
2026-08-04T03:40:47.000Z,43.786,true
2026-08-04T03:40:47.000Z,46.247,true
2026-08-04T03:40:47.000Z,91.492,true
2026-08-04T03:40:47.000Z,46.172,true
2026-08-04T03:40:47.000Z,45.557,true
2026-08-04T03:40:47.000Z,44.879,true
2026-08-04T03:40:47.000Z,44.084,true
2026-08-04T03:40:47.000Z,43.861,true
2026-08-04T03:40:47.000Z,44.063,true
2026-08-04T03:40:47.000Z,43.791,true
2026-08-04T03:40:47.000Z,43.463,true
2026-08-04T03:40:47.000Z,47.339,true
2026-08-04T03:40:47.000Z,44.510,true
2026-08-04T03:40:47.000Z,44.342,true
2026-08-04T03:40:47.000Z,44.731,true
2026-08-04T03:40:47.000Z,43.916,true
2026-08-04T03:40:47.000Z,44.029,true
2026-08-04T03:40:47.000Z,43.554,true
2026-08-04T03:40:47.000Z,43.599,true
2026-08-04T03:40:47.000Z,43.534,true
2026-08-04T03:40:47.000Z,43.182,true
2026-08-04T03:40:47.000Z,43.088,true
2026-08-04T03:40:47.000Z,48.255,true
2026-08-04T03:40:47.000Z,45.951,true
2026-08-04T03:40:47.000Z,46.342,true
2026-08-04T03:40:47.000Z,43.674,true
2026-08-04T03:40:47.000Z,43.390,true
